reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
7db921ce-6047-4b2e-9104-5d2f0cb591ba,erwinjoker Sitorus,https://play-lh.googleusercontent.com/a-/ALV-UjXEDdLY8AxvITGBhO13ylgqSJ4T7FHkPaalkHqk3if2JFIYng4,bagus banget,5,0,378.0.0.52.68,2025-05-29 14:29:45,,,378.0.0.52.68
d1ec280e-163e-4af1-9010-5570c715c8c8,FIKRY FAHRUZI,https://play-lh.googleusercontent.com/a-/ALV-UjUK3RspYHs3XPYKvvtP7o7SyNSD2ZQ6aviBCuRn6uoLl_DvlBhH,sangat baik,5,0,248.0.0.17.109,2025-05-29 14:26:18,,,248.0.0.17.109
857eebeb-9f6e-4495-bc21-045fcb59b276,helfi silfia,https://play-lh.googleusercontent.com/a-/ALV-UjVQ43_aIcNr1rIsxjVw94gh54kKHbNqggeVJAo8fxvyDNClujl3Vg,Makin ga jelas kalau di update,4,0,382.0.0.49.84,2025-05-29 14:26:03,,,382.0.0.49.84
70536262-5aba-42c2-96ec-6976d90f9521,Andi Borro,https://play-lh.googleusercontent.com/a/ACg8ocK6f2q-QhB6tmzmCDHnr-y0DPQzAUEPZ3bhoja2WPOCJeGpVg=mo,ok,5,0,,2025-05-29 14:21:23,,,
c75289c1-9473-42ab-919a-8faf54f2cc2a,Dedeksetiawan Dedeksetiawan,https://play-lh.googleusercontent.com/a-/ALV-UjX4WJiWB6qjGlOQdr3BNnhsE8IYcjZg2oWzZtDjcnfPGQUI0ko,Ig memang mantap,5,0,382.0.0.49.84,2025-05-29 14:21:11,,,382.0.0.49.84
928bedd0-c9ae-4a71-8599-ece70c4249b0,Sitio3 aisyahh990,https://play-lh.googleusercontent.com/a/ACg8ocL9X1OQDT4TpuZtox-gWifMioz49Pfyg2UQouqh9SqC1-w7Sg=mo,epek nya ilang mlu ig nya jadi jelek!,1,0,378.0.0.52.68,2025-05-29 14:19:59,,,378.0.0.52.68
7e8d1177-4585-45ed-bb83-c6dcd4b7b2cf,Anggi Mp,https://play-lh.googleusercontent.com/a/ACg8ocINUDcNXuyGrBhHVlkfX458RxzvB0qu3_qCfYNc_2zS6zr1zg=mo,mantap,5,0,373.0.0.30.67,2025-05-29 14:16:40,,,373.0.0.30.67
ba3432db-86a6-4854-b67c-bea59c71faab,Ali Badrun,https://play-lh.googleusercontent.com/a/ACg8ocIEI7j7W1JQEMciR6f4ZsXCmV3VrqLcrDsTwp8tRQ4r2pQnIw=mo,tergambar dengan jelas,5,0,382.0.0.49.84,2025-05-29 14:13:30,,,382.0.0.49.84
35f658e1-9384-4648-84ca-4092bd65252b,Boyfriend Jeongmin,https://play-lh.googleusercontent.com/a-/ALV-UjWS9Tbs5jcjOZCzBthvtckUwieGs4D_VEdxZz3C4NtP5mkgGpU,please remove your bug on captcha verification,1,0,187.0.0.32.120,2025-05-29 14:12:15,,,187.0.0.32.120
4b4b2b51-f7ab-4658-848b-fad032398966,nina ganting,https://play-lh.googleusercontent.com/a/ACg8ocJvgS4Z5adkOXpJHhinPG04TevyeneoR5BcgQKsSqoCEHlH7g=mo,mantap👍👍👍👍,5,0,,2025-05-29 14:11:58,,,
5cb74291-19a7-40b0-9973-48bfd998b103,MuhammadRizki 123,https://play-lh.googleusercontent.com/a-/ALV-UjVVN6bo1_W57urj7hjgj7BcigVCDnvU_6iX-CpxC-t_V8L81fO-,membantu bisnis apalagi untuk seorang affiliate haha trimakasih,5,0,382.0.0.49.84,2025-05-29 14:09:40,,,382.0.0.49.84
848a1b3e-b24d-49e0-8c42-cd15eba94812,parlan parlan,https://play-lh.googleusercontent.com/a-/ALV-UjVxSZKiZgt2XNwG2XAhfjiF6KxmbwzvCyt8XCFhV2KkHZ3PeuHo,bagus,5,0,381.2.0.53.84,2025-05-29 14:08:24,,,381.2.0.53.84
c807416f-139c-4290-a59c-2dc3a270a618,rodin efendi,https://play-lh.googleusercontent.com/a-/ALV-UjVSJzuz7aO0AwhLNiRHcEQxk0jIBE9usebU5u9HaB_bZXybc28,bagus,1,0,372.0.0.48.60,2025-05-29 14:04:30,,,372.0.0.48.60
e219a359-ed3c-40d2-a55e-200bdb171594,iman santoso,https://play-lh.googleusercontent.com/a/ACg8ocLU-RVSgcopRveq_ysYOJP8VHpZYrI_IDAaiNBEWJyfXT3QwQ=mo,saya baru bbrp bulan (1-2 bulan) menggunakan Ig krn sy ingin tetap terhubung dgn orang lain utk dpt menyampaikan pengetahuan yg saya miliki terutama dlm bidang BIOLOGI dan hobby saya dalam memasak.,5,0,382.0.0.49.84,2025-05-29 14:04:23,,,382.0.0.49.84
0eb65156-de94-4abc-b074-5f43f167b261,Una 16,https://play-lh.googleusercontent.com/a/ACg8ocIoUNfd1X-khPubn6CYuu0Z7q7gUvJZB8VtUwzNhrIj9bHqoA=mo,kalo mau posting foto knp eror mulu dah? mending fixed bug dulu drpd update gaguna.,5,0,382.0.0.49.84,2025-05-29 14:02:30,,,382.0.0.49.84
2b73a646-492d-499f-a1b8-7f2fd3c7f7a1,Nasir Aja,https://play-lh.googleusercontent.com/a/ACg8ocLSQrBhFTkjc3vLwFC2vxmA13wVM7WP15Zgh2osC4GHPJE7DQ=mo,menarik mudah digunakan.,5,0,,2025-05-29 13:58:11,,,
aa711582-aab3-4e81-b8a3-bc5a19906770,Jhapong Yuk,https://play-lh.googleusercontent.com/a/ACg8ocJIXIS_pNulyXEFSsRQIzHdmR_XyLzytwzDRrOsNbKCl6CbiA=mo,aplikasi bagus,5,0,359.2.0.64.89,2025-05-29 13:57:16,,,359.2.0.64.89
